"cd_nom","rang","nom_complet"
985442,"ES","Narcosius granadensis (Möschler, 1879)"
985443,"GN","Zeutus Grishin, 2019"
985444,"ES","Zeutus zeutus (Möschler, 1879)"
985449,"ES","Ectomis roma (Evans, 1952)"
985450,"ES","Ectomis octomaculata (Sepp, 1844)"
985451,"ES","Ectomis caunus (Herrich-Schäffer, 1869)"
985452,"ES","Ectomis ceculus (Herrich-Schäffer, 1869)"
985453,"SSES","Cogia optica optica (Evans, 1952)"
985454,"ES","Ectomis auginus (Hewitson, 1867)"
985455,"ES","Ectomis metallescens (Mabille, 1888)"
985456,"ES","Ectomis minvanes (Williams, 1926)"
985457,"ES","Ectomis orpheus (Plötz, 1881)"
985458,"ES","Ectomis eudoxus (Stoll, 1781)"
985459,"ES","Ectomis speculum (Austin, 2008)"
985460,"ES","Ectomis teutas (Hewitson, 1876)"
985461,"ES","Ectomis pervivax (Hübner, 1819)"
985462,"ES","Ectomis perniciosus (Herrich-Schäffer, 1869)"
985463,"TR","Oileidini Grishin, 2019"
985465,"ES","Oileides guyanensis Mabille & Boullet, 1912"
985468,"ES","Cogia crameri (McHenry, 1960)"
985469,"ES","Cogia optica (Evans, 1952)"
985470,"ES","Cogia stylites (Herrich-Schäffer, 1869)"
985471,"ES","Marela tamba Evans, 1953"
985472,"ES","Cogia undulatus (Hewitson, 1867)"
987289,"ES","Eantis mithridates (Fabricius, 1793)"
987296,"ES","Eantis minor (Comstock, 1944)"
989393,"GN","Parvospila Hall, 2018"
989394,"ES","Parvospila lucianus (Fabricius, 1793)"
989439,"ES","Periplacis cicuta (Hewitson, 1863)"
989443,"ES","Periplacis clotho (Stichel, 1911)"
989445,"ES","Periplacis coruscans (Butler, 1867)"
989446,"ES","Periplacis hebrus (Cramer, 1775)"
990319,"ES","Milanion leucaspis (Mabille, 1878)"
990320,"ES","Heliopetes laviana (Hewitson, 1868)"
990322,"ES","Passova gazera (Hewitson, 1866)"
990328,"ES","Thecla basalides (Hübner, 1837)"
990342,"ES","Caligo oedipus Stichel, 1903"
990343,"SSES","Caligo oedipus fruhstorferi Stichel, 1904"
990344,"ES","Archaeoprepona chalciope (Hübner, 1823)"
990346,"SSES","Archaeoprepona chalciope domna (Fruhstorfer, 1916)"
990348,"GN","Catasticta Butler, 1870"
990349,"ES","Catasticta bithys (Hübner, 1825)"
999228,"SSES","Euselasia uria amapaena Corecha-Jauffret, 2010"
999374,"GN","Thenpea Hall, 2018"
999375,"ES","Thenpea penthea (Cramer, 1777)"
999377,"GN","Annulata Hall, 2018"
999378,"ES","Annulata annulifera (Godman, 1903)"
999379,"ES","Diminutiva glaucina (Stichel, 1928)"
999380,"GN","Diminutiva Hall, 2018"
999432,"ES","Zelotaea costalis (Bates, 1868)"
999443,"ES","Uraneis hyalina (Butler, 1867)"
999444,"GN","Uraneis Bates, 1868"
999445,"ES","Zelotaea lya Lathy, 1958"
999449,"SSES","Calospila parthaon parthaon (Dalman, 1823)"
999454,"SSES","Calospila rhodope rhodope (Hewitson, 1853)"
999456,"GN","Argyraspila Hall, 2018"
999457,"ES","Argyraspila antonii (Brévignon, 1995)"
999458,"ES","Argyraspila rhesa (Hewitson, 1858)"
999460,"ES","Argyraspila maeonoides (Godman, 1903)"
999463,"ES","Argyraspila thara (Hewitson, 1858)"
999464,"ES","Argyraspila urichi (May, 1972)"
999469,"ES","Parvospila lucetia (Hübner, 1821)"
999470,"ES","Argyraspila zeanger (Stoll, 1790)"
999471,"ES","Argyraspila tavakiliani (Brévignon & Gallard, 1995)"
999473,"ES","Parvospila emylius (Cramer, 1775)"
999475,"ES","Pseudolivendula wia (Brévignon & Gallard, 1992)"
999477,"ES","Periplacis apotheta (H.W. Bates, 1868)"
999478,"ES","Pseudolivendula byzeres (Hewitson, 1872)"
999479,"ES","Pseudolivendula subtilis (Brévignon, 2012)"
999481,"ES","Pseudolivendula hemileuca (H.W. Bates, 1868)"
999483,"SSES","Pseudolivendula hemileuca sagittaria (Brévignon, 2012)"
999484,"SSES","Pseudolivendula hemileuca hemileuca (H.W. Bates, 1868)"
999485,"ES","Pseudolivendula temperans (Brévignon, 2012)"
999486,"ES","Catocyclotis curulis (Hewitson, 1874)"
999495,"ES","Periplacis splendida (Butler, 1867)"
999497,"SSES","Echenais thelephus thelephus (Cramer, 1775)"
999498,"ES","Echenais thelephus (Cramer, 1775)"
999499,"TR","Emesidini Seraphim, Freitas & Kaminski, 2018"
999503,"ES","Nymphidium robiginosum Stichel, 1929"
999504,"ES","Nymphidium velatum Stichel, 1914"
999506,"TR","Befrostiini Grishin, 2018"
999507,"GN","Befrostia Grishin, 2019"
999508,"ES","Befrostia lalannei (Gallard, 2008)"
999509,"TR","Calydnini Seraphim, Freitas & Kaminski, 2018"
999513,"GN","Teenie Grishin, 2021"
999514,"ES","Teenie tinea (H.W. Bates, 1868)"
999516,"ES","Teenie argiella (H.W. Bates, 1868)"
999520,"ES","Hallonympha maculosa (Bates, 1868)"
999521,"TR","Callistiumini Grishin, 2021"
999522,"ES","Phaenochitonia eanes (Godman, 1903)"
999523,"ES","Phaenochitonia exigua (Stichel, 1910)"
999526,"ES","Phaenochitonia irroratum (Godman, 1903)"
999527,"ES","Phaenochitonia pactolus (Möschler, 1877)"
999546,"TR","Eurybiini Reuter, 1897"
1001305,"SSES","Paryphthimoides terrestris terrestris (Butler, 1867)"
1001306,"ES","Paryphthimoides terrestris (Butler, 1867)"
1001308,"ES","Paryphthimoides touloulou (Benmesbah, 2015)"
1001309,"ES","Paryphthimoides brixius (Godart, 1824)"
1001310,"SSES","Paryphthimoides brixius brixius (Godart, 1824)"
1001312,"SSES","Paryphthimoides brixius rouranensis Brévignon, 2020"
1001557,"ES","Agraulis insularis Maynard, 1889"
1001558,"ES","Dryas dominicana (Hall, 1917)"
1001559,"SSES","Dryas dominicana dominicana (Hall, 1917)"
1001560,"ES","Dryas lucia (Riley, 1926)"
1001561,"SSES","Dryas lucia martinica Enrico & Pinchon, 1969"
1001562,"ES","Dryas alcionea (Cramer, 1779)"
1001563,"SSES","Dryas alcionea alcionea (Cramer, 1779)"
1001906,"SSES","Euptychia marceli marceli Brévignon, 2005"
1002169,"ES","Chorinea octauius (Fabricius, 1787)"
1002174,"ES","Emesis opaca Stichel, 1910"
1002177,"SSES","Ithomeis satellites bernardi Brévignon, 1998"
1002179,"ES","Periplacis menander (Stoll, 1780)"
1002180,"ES","Periplacis pretus (Cramer, 1777)"
1002182,"ES","Periplacis thalassicus (Brévignon & Gallard, 1992)"
1002183,"ES","Mesophthalma mirita (Herrich-Schäffer, 1853)"
1002186,"ES","Mesosemia ungulata Stichel, 1915"
1002187,"ES","Mesosemia naliniae Brévignon, 2015"
1002189,"ES","Leucochimona libna Brévignon, 2013"
1002191,"ES","Mesosemia atachibakka Brévignon, 2013"
1002192,"ES","Ithomeis satellites H.W. Bates, 1862"
1002193,"SSES","Mesosemia minos orarius Brévignon, 2013"
1002194,"SSES","Mesosemia misipsa carapa Brévignon, 2013"
1002195,"ES","Anteros milae Brévignon, 2015"
1002197,"SSES","Anteros allectus magnificus Brévignon, 2015"
1002243,"ES","Pachythone xanthe H.W. Bates, 1868"
1002244,"SSES","Pachythone xanthe thaumaria (Stichel, 1910)"
1002276,"SSES","Zelotaea costalis gwiyanensis (Brévignon, 1999)"
1002278,"ES","Zelotaea acuta (Brévignon & Gallard, 1999)"
1002290,"ES","Zelotaea anushkae Brévignon, 2021"
1002404,"ES","Mesosemia ephyne (Cramer, 1776)"
1002406,"ES","Themone inornata Lathy, 1958"
1002407,"ES","Emesis cypria C. Felder & R. Felder, 1861"
1002408,"ES","Emesis temesa (Hewitson, 1870)"
1002409,"ES","Ithomiola orpheus (Westwood, 1851)"
1002410,"ES","Phaenochitonia sophistes (H.W. Bates, 1868)"
1002411,"SSES","Phaenochitonia sophistes baba (Brévignon, 2013)"
1002412,"ES","Metacharis cuparina H.W. Bates, 1868"
1002414,"ES","Euselasia gyda (Hewitson, 1860)"
1002415,"ES","Aricoris zachaeus (Fabricius, 1798)"
1002656,"SSES","Telegonus apastus apastus (Cramer, 1777)"
1002657,"SSES","Cecropterus carmelita carmelita (Herrich-Schäffer, 1869)"
1002658,"SSES","Telegonus fulgerator fulgerator (Walch, 1775)"
1003958,"SSES","Erebia euryale tramelana Reverdin, 1918"
1010979,"SSES","Papilio menatius menatius (Hübner, 1819)"
1011280,"SSES","Zygaena hilaris milae Storace, 1961"
1011294,"SSES","Zygaena loti alpestris Burgeff, 1914"
1011458,"SSES","Zelotaea phasma serena Brévignon, 2021"
1018709,"ES","Memphis glauce (C. Felder & R. Felder, 1862)"
1018710,"SSES","Memphis glauce cicla (Möschler, 1877)"
1018711,"ES","Memphis pithyusa (R. Felfer, 1869)"
1018779,"ES","Memphis xenocrates (Westwood, 1850)"
1018780,"SSES","Memphis xenocrates punctimarginale (Kaye, 1918)"
1019211,"SSES","Opsiphanes cassiae tamarindi Felder & Felder, 1861"
1019212,"SSES","Opsiphanes quiteria quiteria (Stoll in Cramer, 1780)"
1019214,"ES","Opsiphanes merianae Stichel, 1902"
1019215,"SSES","Opsiphanes merianae merianae Stichel, 1902"
1019216,"SSES","Opsiphanes invirae invirae (Hübner, 1808)"
1020260,"ES","Erebia vogesiaca Christ, 1882"
1020261,"ES","Erebia bubastis (Meisner, 1818)"
1020262,"SSES","Erebia bubastis willieni Cupedo, 1997"
1020263,"SSES","Erebia vogesiaca vogesiaca Christ, 1882"
1024041,"GN","Pelolasia Grishin, 2021"
1024042,"ES","Pelolasia artos (Herrich-Schäffer, [1853])"
1024043,"ES","Pelolasia eumenes (Hewitson, [1853])"
1024044,"ES","Pelolasia ignitus (Stichel, 1919)"
1024045,"ES","Pelolasia rubrocilia (Lathy, 1926)"
1024046,"SSES","Pelolasia eumedia ophias (Herrich-Schäffer, 1853)"
1024047,"ES","Pelolasia eumedia (Hewitson, 1853)"
1024048,"ES","Pelolasia pelor (Hewitson, 1853)"
1024049,"ES","Pelolasia pellonia (Stichel, 1919)"
1024050,"SSES","Pelolasia pellonia pellonia (Stichel, 1919)"
1024051,"ES","Pelolasia euboea (Hewitson, 1853)"
1024052,"SSES","Pelolasia euboea pasoula (Callaghan & Lamas, 2004)"
1024053,"ES","Pelolasia melaphaea (Hübner, 1823)"
1024054,"SSES","Pelolasia melaphaea melaphaea (Hübner, 1823)"
1025669,"ES","Bungalotis corentinus (Plötz, 1882)"
1025698,"ES","Carrhenes conia Evans, 1953"
1025699,"ES","Neoxeniades parna (Evans, 1955)"
1025700,"ES","Cobalopsis valerius (Möschler, 1879)"
1025701,"SSES","Cobalopsis valerius valerius (Möschler, 1879)"
1025702,"ES","Dyscophellus ramusis (Stoll in Cramer, 1781)"
1025704,"GN","Metrocles Godman, 1900"
1025705,"ES","Metrocles devergens (Draudt, 1923)"
1025706,"SSES","Metrocles devergens devergens (Draudt, 1923)"
1025708,"ES","Mnaseas evansi (Mielke, 1972)"
1025711,"GN","Fulvatis Grishin, 2022"
1025712,"ES","Fulvatis fulvius (Plötz, 1882)"
1025714,"ES","Dyscophellus damias (Plötz, 1882)"
1025720,"ES","Nascus paulliniae (Sepp, 1842)"
1025723,"GN","Zopyrion Godman & Salvin, 1896"
1025724,"ES","Zopyrion satyrus (C. Felder & R. Felder, 1867)"
1025725,"SSES","Zopyrion satyrus satyrus (C. Felder & R. Felder, 1867)"
1025727,"GN","Tolius Grishin, 2022"
1025728,"ES","Tolius tolimus (Plötz, 1884)"
1025729,"SSES","Tolius tolimus robigus (Plötz, 1884)"
1025731,"ES","Camptopleura orsus (Mabille, 1889)"
1025736,"SSES","Borbo impar impar (Mabille, 1883)"
1025737,"ES","Mnaseas bryna (Evans, 1955)"
1025738,"ES","Mnaseas derasa (Herrich-Schäffer, 1870)"
1025739,"SSES","Mnaseas derasa tuba (Evans, 1955)"
1025740,"ES","Mnaseas kayei (Bell, 1932)"
1025741,"ES","Mnaseas mapirica (Bell, 1930)"
1025742,"ES","Mnaseas pandora (Lindsey, 1925)"
1025743,"ES","Metrocles leucogaster Godman, 1900"
1025744,"SSES","Metrocles leucogaster ambrosei (Weeks, 1906)"
1025745,"ES","Decinea denta Evans, 1955"
1025746,"SSES","Decinea denta denta Evans, 1955"
1025748,"ES","Xeniades quadrata (Herrich-Schäffer, 1869)"
1025749,"SSES","Xeniades quadrata quadrata (Herrich-Schäffer, 1869)"
1025753,"ES","Oligoria unica (de Jong, 1983)"
1025754,"GN","Oligoria Scudder, 1872"
1025756,"GN","Gracilata Grishin, 2022"
1025757,"ES","Gracilata quadrinotata (Mabille, 1889)"
1025759,"GN","Rhinthon Godman, 1900"
1025760,"ES","Rhinthon bajula (Schaus, 1902)"
1025761,"ES","Niconiades peri (Evans, 1955)"
1025762,"ES","Rhinthon braesia (Hewitson, 1867)"
1025763,"SSES","Rhinthon braesia braesia (Hewitson, 1867)"
1025764,"ES","Cynea cannae (Herrich-Schäffer, 1869)"
1025766,"GN","Gufa Grishin, 2022"
1025767,"ES","Gufa gulala (Schaus, 1902)"
1025769,"GN","Tricrista Grishin, 2019"
1025770,"ES","Tricrista canta (Evans, 1955)"
1025771,"ES","Tricrista taxes (Godman, 1900)"
1025772,"GN","Gallio Evans, 1955"
1025773,"ES","Gallio seriatus (Mabille, 1891)"
1025774,"SSES","Gallio seriatus seriatus (Mabille, 1891)"
1025775,"ES","Tigasis corope (Herrich-Schäffer, 1869)"
1025776,"GN","Mnasicles Godman, 1901"
1025777,"ES","Mnasicles quota (Evans, 1955)"
1025778,"GN","Rectava Grishin, 2022"
1025779,"ES","Rectava ignarus (Bell, 1932)"
1025780,"ES","Nastra celeus (Mabille, 1891)"
1025781,"SSES","Nastra celeus celeus (Mabille, 1891)"
1025783,"ES","Lerema compta (Butler, 1877)"
1025784,"SSES","Lerema compta compta (Butler, 1877)"
1025785,"ES","Lerema geisa (Möschler, 1879)"
1025786,"SSES","Lerema geisa geisa (Möschler, 1879)"
1025787,"ES","Lerema subgrisea (Mabille, 1898)"
1025788,"SSES","Lerema subgrisea paradoxa (de Jong, 1983)"
1025791,"ES","Papias allubitus (Butler, 1877)"
1025792,"ES","Papias amyrna (Mabille, 1891)"
1025793,"ES","Lychnuchus angularis (Möschler, 1877)"
1025794,"ES","Lychnuchus blenda (Evans, 1955)"
1025795,"ES","Dion uza (Hewitson, 1877)"
1025796,"SSES","Dion uza uza (Hewitson, 1877)"
1025798,"GN","Dion Godman, 1901"
1025799,"ES","Corticea schwarzi (E. Bell, 1941)"
1025800,"ES","Choranthus capucinus (Lucas, 1857)"
1025801,"ES","Thargella volasus (Godman, 1901)"
1025806,"ES","Carystus lota (Möschler, 1877)"
1025807,"ES","Carystus moeros (Möschler, 1877)"
1025808,"ES","Calvetta calvina (Hewitson, 1866)"
1025810,"GN","Calvetta Grishin, 2022"
1025813,"TR","Pericharini Grishin, 2019"
1025816,"TR","Megathymini Comstock & Comstock, 1895"
1025820,"GN","Lattus Grishin, 2022"
1025821,"ES","Lattus minor (O. Mielke, 1967)"
1025823,"ES","Eutocus fosca (Evans, 1955)"
1025824,"GN","Vidius Evans, 1955"
1025825,"ES","Vidius dagon (Evans, 1955)"
1025827,"SBFM","Tagiadinae Mabille, 1878"
1025828,"SBFM","Pyrrhopyginae Mabille, 1877"
1025831,"TR","Erionotini Distant, 1886"
1025833,"ES","Xeniades rara (de Jong, 1983)"
1025835,"TR","Heteropterini Aurivillius, 1925"
1025837,"ES","Oligoria lucifer (Hübner, 1831)"
1026176,"GN","Xenovena Marín & Nakahara, 2023"
1026177,"ES","Xenovena murrayae (Brévignon, 2005)"
1026178,"GN","Argentaria Huertas & Willmott, 2023"
1026179,"ES","Argentaria chlorimena (Stoll, 1790)"
1026180,"ES","Argentaria itonis (Hewitson, 1862)"
1026181,"ES","Argentaria jadea (Brévignon & Benmesbah, 2012)"
1026183,"ES","Caeruleuptychia saul Brévignon & Benmesbah, 2012"
1026184,"GN","Lazulina Willmott, Nakahara & Espeland, 2023"
1026186,"ES","Lazulina hewitsonii (Butler, 1867)"
1026187,"ES","Lazulina tolumnia (Cramer, 1777)"
1026188,"GN","Amiga Nakahara, Willmott & Espeland, 2019"
1026189,"ES","Amiga arnaca (Fabricius, 1777)"
1026191,"GN","Pseudeuptychia Forster, 1964"
1026192,"ES","Pseudeuptychia herseis (Godart, 1824)"
1026193,"ES","Pseudeuptychia marica (Weymer, 1911)"
1026194,"ES","Pseudeuptychia rectilinea (Brévignon, Rosant, Lamas & Willmott, 2019)"
1026196,"GN","Vanima Zacca, Casagrande & Mielke, 2020"
1026197,"ES","Vanima lesbia (Staudinger, 1886)"
1026198,"ES","Vanima palladia (Butler, 1867)"
1026199,"GN","Modica Zacca, Casagrande & Willmot, 2023"
1026200,"ES","Modica maripa (Brévignon, 2005)"
1026201,"ES","Modica myncea (Cramer, 1780)"
1026202,"GN","Sepona Freitas & Barbosa, 2016"
1026203,"ES","Sepona punctata (Weymer, 1911)"
1026205,"GN","Taygetina Forster, 1964"
1026206,"ES","Taygetina gulnare (Butler, 1870)"
1026207,"GN","Malaveria Viloria & Benmesbah, 2021"
1026208,"ES","Malaveria alcinoe (Felder & Felder, 1867)"
1026210,"GN","Deltaya Willmott, Nakahara & Espeland, 2023"
1026211,"ES","Deltaya andrei (Zacca, Casagrande & Mielke, 2017)"
1026212,"GN","Stevenaria Viloria, Costa, Neild & Nakahara, 2016"
1026213,"ES","Stevenaria divergens (Butler, 1867)"
1026214,"ES","Modica fugitiva (Lamas, 1997)"
1026215,"ES","Splendeuptychia gera (Hewitson, 1850)"
1026216,"GN","Modestia Viloria & Benmesbah, 2021"
1026217,"ES","Modestia harpyia (C. Felder & R. Felder, 1867)"
1026218,"GN","Satyrotaygetis Forster, 1964"
1026219,"ES","Satyrotaygetis iris (C. Felder & R. Felder, 1867)"
1026222,"GN","Cisandina Nakahara & Espeland, 2022"
1026223,"ES","Cisandina lea (Cramer, 1777)"
1026224,"ES","Deltaya louisammour (Benmesbah & Zacca, 2018)"
1026225,"ES","Modestia modesta (Butler, 1867)"
1026226,"ES","Magneuptychia lethra (Möschler, 1883)"
1026228,"ES","Deltaya ocypete (Fabricius, 1777)"
1026230,"ES","Paryphthimoides sheba (Brévignon & Benmesbah, 2012)"
1026231,"GN","Trico Nakahara & Espeland, 2023"
1026232,"ES","Trico tricolor (Hewitson, 1850)"
1026233,"ES","Cisandina trinitensis (Brévignon & Benmesbah, 2012)"
1026234,"GN","Emeryus Zacca, Casagrande & Mielke, 2020"
1026235,"ES","Emeryus argulus (Godart, 1824)"
1026236,"ES","Hermeuptychia undulata (Butler, 1867)"
1026237,"GN","Nhambikuara Freitas, Barbosa & Zacca, 2018"
1026238,"ES","Nhambikuara furina (Hewitson, 1862)"
1026239,"ES","Nhambikuara junonia (Butler, 1867)"
1026240,"ES","Taygetis larua C. Felder & R. Felder, 1867"
1026241,"ES","Pseudodebis celia (Cramer, 1779)"
1026242,"ES","Caeruleuptychia umbrosa (Butler, 1870)"
1026247,"GN","Stephenympha Viloria, 2022"
1026248,"ES","Stephenympha eriphule (Butler, 1867)"
1026249,"ES","Nhambikuara mima (Butler, 1867)"
1026261,"SSES","Trico tricolor tricolor (Hewitson, 1850)"
1027699,"ES","Ignata levis (H.H. Druce, 1907)"
1027773,"ES","Modestia remypignoux Benmesbah & Viloria, 2021"
1028501,"ES","Euptychia neildi Brévignon, 2005"
1028502,"SSES","Pareuptychia metaleuca tekolokem Brévignon, 2005"
1028503,"ES","Pareuptychia metaleuca Boisduval, 1870"
1028593,"SSES","Eurytides callias attali Brévignon, 2006"
1028594,"SSES","Heraclides chiansiades maripasoula Brévignon, 2006"
1028659,"SSES","Caligo euphorbus alukuma Brévignon, 2005"
1028660,"SSES","Caligopsis seleucida akali Brévignon, 2005"
1029155,"ES","Gigantorubra macouria Brévignon, 2000"
1029156,"GN","Gigantorubra Johnson, 1993"
1029159,"ES","Strymon gallardi Faynel & Johnson, 2000"
1029161,"GN","Ipocia Brévignon, 2000"
1029162,"ES","Ipocia batesii (Hewitson, 1865)"
1029164,"ES","Ipocia claudia Brévignon, 2000"
1029165,"ES","Ipocia gabriela (Cramer, 1775)"
1029168,"ES","Ipocia teresina (Hewitson, 1878)"
1029602,"GN","Telchinia Hübner, 1819"
1029603,"ES","Telchinia encedon (Linnaeus, 1758)"
1029604,"ES","Telchinia esebria (Hewitson, 1861)"
1029605,"ES","Telchinia lia (Mabille, 1879)"
1029606,"ES","Telchinia serena (Fabricius, 1775)"
1029793,"SSES","Danaus plexippus nigrippus (Haensch, 1909)"
1029891,"GN","Pseudacraea Westwood, 1850"
1029892,"ES","Pseudacraea lucretia (Cramer, 1775)"
1029895,"SSES","Pseudacraea lucretia comorana Oberthür, 1890"
1030074,"ES","Femniterga strobilata Johnson, 1989"
1030075,"GN","Femniterga Johnson, 1988"
1030144,"SSES","Heliconius aoede centurius Neukirchen, 1994"
1030145,"ES","Heliconius aoede (Hübner, 1816)"
1030147,"ES","Argentostriatus eitschbergeri Johnson, 1993"
1030148,"GN","Argentostriatus Johnson, 1991"
1030149,"ES","Orcya snyderi Johnson, 1992"
1030150,"GN","Orcya Johnson, 1990"
1030317,"GN","Paraspiculatus K. Johnson & Constantino, 1997"
1030318,"ES","Paraspiculatus colombiensis K. Johnson & Constantino, 1997"
1030319,"ES","Paraspiculatus orobia (Hewitson, 1867)"
1030320,"ES","Paraspiculatus elis (Cramer, 1779)"
1036189,"ES","Coenonympha cephalidarwiniana Verity, 1953"
1036814,"SSES","Iphiclides feisthamelii feisthamelii (Duponchel, 1832)"
1037564,"ES","Argyrogrammana eura Hall, 2023"
1038339,"ES","Chalodeta chelonitis Brévignon, 2023"
1038377,"SSES","Baeotis expleta corentyna Brévignon, 1998"
1038378,"SSES","Euselasia euoras awala Brévignon, 2008"
1038384,"SSES","Melitaea diamina pyrenaealpestris Verity, 1931"
1039459,"SSES","Euselasia artos maripasoula Brévignon, 1997"
1041185,"SSES","Anaea troglodyta minor Hall, 1936"
1041188,"SSES","Junonia neildi neildi Brévignon, 2004"
1041220,"ES","Polites ophites (Mabille, 1878)"
1041223,"ES","Polites premnas (Wallengren, 1860)"
